"","workerId","hitId","condition","assignmentId","time","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"3971","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160751,"none","blah","ADP","testing","rae cylinder pyramid","[7,[6]]","false","[6,4]","[6,[4]]","[7,6]","[7,[6]]",3,3,NA,NA,NA,"center-embedding","head final"
"3972","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160769,"none","blah","ADP","training",NA,"[[7,5],[7,4],[7,6]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3973","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160787,"none","blah","ADP","training",NA,"[[7,[5]],[7,[4]],[7,[6]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3974","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160800,"none","blah","ADP","training",NA,"[[5,6],[5,4],[5,7]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3975","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160807,"none","blah","ADP","training",NA,"[[5,[6]],[5,[4]],[5,[7]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3976","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160841,"none","blah","ADP","testing","moy cube sphere","[5,4]","false","[5,4]","[5,[6]]","[5,6]","[5,[4]]",0,0,NA,NA,NA,"center-embedding","head final"
"3977","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160868,"none","blah","ADP","testing","rae cube sphere","[5,[4]]","false","[5,4]","[5,[4]]","[7,[5]]","[7,5]",1,1,NA,NA,NA,"center-embedding","head final"
"3978","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160885,"none","blah","ADP","testing","moy cylinder pyramid","[7,6]","false","[7,[6]]","[6,5]","[6,[5]]","[7,6]",3,3,NA,NA,NA,"center-embedding","head final"
"3979","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160900,"none","blah","ADP","testing","rae cylinder pyramid","[7,[6]]","false","[7,6]","[6,4]","[7,[6]]","[6,[4]]",2,2,NA,NA,NA,"center-embedding","head final"
"3980","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160908,"none","blah","2","training","moy kaku kaku","[3,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3981","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160921,"none","blah","2","training","moy kaku vuntun","[1,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3982","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160927,"none","blah","2","training","rae vuntun titil","[0,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3983","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160931,"none","blah","2","training","rae vuntun kaku","[3,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3984","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160936,"none","blah","2","training","rae vuntun silvil","[2,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3985","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160943,"none","blah","2","training","moy vuntun silvil","[2,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3986","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160946,"none","blah","2","training","moy titil titil","[0,0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3987","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160952,"none","blah","2","training","rae titil kaku","[3,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3988","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160979,"none","blah","2","testing","moy kaku vuntun","[1,3]","true","[3,[1]]","[0,2]","[2,[0]]","[1,3]",3,3,NA,NA,NA,"center-embedding","head final"
"3989","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593160998,"none","blah","2","testing","rae titil kaku","[3,[0]]","true","[3,2]","[3,[0]]","[3,0]","[2,[3]]",1,1,NA,NA,NA,"center-embedding","head final"
"3990","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161015,"none","blah","2","testing","rae vuntun silvil","[2,[1]]","true","[2,[2]]","[2,1]","[2,2]","[2,[1]]",3,3,NA,NA,NA,"center-embedding","head final"
"3991","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161029,"none","blah","2","testing","moy kaku kaku","[3,3]","true","[1,2]","[1,[2]]","[3,[3]]","[3,3]",3,3,NA,NA,NA,"center-embedding","head final"
"3992","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161046,"none","blah","2","testing","moy titil titil","[0,0]","true","[0,[0]]","[2,3]","[3,[2]]","[0,0]",3,3,NA,NA,NA,"center-embedding","head final"
"3993","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161060,"none","blah","2","testing","moy vuntun silvil","[2,1]","true","[1,3]","[1,[2]]","[2,1]","[1,[3]]",2,2,NA,NA,NA,"center-embedding","head final"
"3994","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161076,"none","blah","2","testing","rae vuntun kaku","[3,[1]]","true","[0,1]","[3,[1]]","[1,3]","[0,[1]]",1,1,NA,NA,NA,"center-embedding","head final"
"3995","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161087,"none","blah","2","testing","rae vuntun titil","[0,[1]]","true","[3,1]","[1,[3]]","[0,[1]]","[1,0]",2,2,NA,NA,NA,"center-embedding","head final"
"3996","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161096,"none","blah","3","training","rae rae silvil kaku kaku","[[3,[3]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3997","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161108,"none","blah","3","training","moy rae titil kaku silvil","[2,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3998","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161112,"none","blah","3","training","rae moy titil silvil titil","[0,[[2,0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"3999","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161116,"none","blah","3","training","moy rae titil silvil kaku","[[3,2],[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4000","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161122,"none","blah","3","training","rae rae silvil silvil vuntun","[[1,[2]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4001","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161127,"none","blah","3","training","moy rae kaku kaku vuntun","[1,[3,[3]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4002","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161131,"none","blah","3","training","rae moy silvil silvil vuntun","[[1,[2]],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4003","A42","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3E4GGUZ1T9YNSENE4SKT8E2YF30K2Y",1593161135,"none","blah","3","training","moy rae vuntun kaku titil","[[0,3],[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
