"","workerId","gen","chain","prepM","prepR","strings","arrayTraining","time","seen","level","encodingCorrected","consonants"
"2301","A7",1,"J","right","under","rae vivin sasan sasan rae","[[1,[2]],[2]]",1597237071,"true","3","rvssr","tvks"
"2302","A7",1,"J","right","under","moy vivin koto koto rae","[1,[3,[3]]]",1597237085,"true","3","mvkkr","tvks"
"2303","A7",1,"J","right","under","moy rae vivin koto moy","[[1,[2]],2]",1597237106,"true","3","mrvkm","tvks"
"2304","A7",1,"J","right","under","rae toltul koto vivin vivin","[[0,3],[1]]",1597237124,"true","3","rtkvv","tvks"
"2305","A7",1,"J","right","under","rae vivin vivin toltul toltul","[0,[[1,1]]]",1597237143,"false","3","rvvtt","tvks"
"2306","A7",1,"J","right","under","moy koto koto toltul toltul","[[3,3],0]",1597237162,"false","3","mkktt","tvks"
"2307","A7",1,"J","right","under","moy rae vivin vivin moy","[[1,[1]],0]",1597237175,"false","3","mrvvm","tvks"
"2308","A7",1,"J","right","under","moy vivin sasan moy toltul","[[1,2],0]",1597237194,"false","3","mvsmt","tvks"
"2309","A7",1,"J","right","under","moy koto sasan sasan koto rae moy","[3,[2,[2,[3]]]]",1597237222,"false","4","mksskrm","tvks"
"2310","A7",1,"J","right","under","rae vivin sasan moy sasan vivin moy","[1,[[2,[2,1]]]]",1597237242,"false","4","rvsmsvm","tvks"
"2311","A7",1,"J","right","under","moy rae koto vivin koto moy koto","[[[3,1],[3]],3]",1597237271,"false","4","mrkvkmk","tvks"
"2312","A7",1,"J","right","under","rae toltul koto rae vivin vivin moy","[0,[[3,[[1,1]]]]]",1597237287,"false","4","rtkrvvm","tvks"
"2313","A7",1,"J","right","under","rae toltul moy vivin moy toltul rae","[[[0,1],0],[2]]",1597237308,"false","4","rtmvmtr","tvks"
"2314","A7",1,"J","right","under","moy sasan toltul moy vivin moy sasan","[[[2,0],1],2]",1597237325,"false","4","mstmvms","tvks"
"2315","A7",1,"J","right","under","moy toltul rae koto toltul rae toltul","[0,[3,[[0,[0]]]]]",1597237346,"false","4","mtrktrt","tvks"
"2316","A7",1,"J","right","under","rae sasan vivin rae sasan rae koto","[[[2,[1]],[2]],[3]]",1597237360,"false","4","rsvrsrk","tvks"
"2317","A7",1,"J","right","under","moy sasan rae toltul sasan moy koto","[2,[0,[[2,3]]]]",1597237379,"false","4","msrtsmk","tvks"
"2318","A7",1,"J","right","under","moy vivin rae vivin moy koto moy","[[[1,[1]],3],0]",1597237393,"false","4","mvrvmkm","tvks"
"2319","A7",1,"J","right","under","rae vivin toltul rae toltul moy vivin","[[[1,[0]],[0]],1]",1597237418,"false","4","rvtrtmv","tvks"
"2320","A7",1,"J","right","under","rae koto koto toltul rae sasan rae","[[[3,3],[0]],[2]]",1597237438,"false","4","rkktrsr","tvks"
"2321","A8",2,"J","right","under","toltul","0",1597254654,"true","1","t","tvsk"
"2322","A8",2,"J","right","under","vivin","1",1597254659,"true","1","v","tvsk"
"2323","A8",2,"J","right","under","sasan","2",1597254664,"true","1","s","tvsk"
"2324","A8",2,"J","right","under","koto","3",1597254670,"true","1","k","tvsk"
"2325","A8",2,"J","right","under","rae sasan toltul","[0,[2]]",1597254707,"true","2","rst","tvsk"
"2326","A8",2,"J","right","under","moy vivin toltul","[1,0]",1597254716,"true","2","mvt","tvsk"
"2327","A8",2,"J","right","under","moy toltul koto","[0,3]",1597254731,"true","2","mtk","tvsk"
"2328","A8",2,"J","right","under","rae koto vivin","[3,[1]]",1597254742,"true","2","rkv","tvsk"
"2329","A8",2,"J","right","under","moy sasan koto","[2,3]",1597254756,"true","2","msk","tvsk"
"2330","A8",2,"J","right","under","moy koto sasan","[3,2]",1597254771,"true","2","mks","tvsk"
"2331","A8",2,"J","right","under","rae sasan toltul","[2,[0]]",1597254785,"true","2","rst","tvsk"
"2332","A8",2,"J","right","under","rae sasan vivin","[2,[1]]",1597254792,"true","2","rsv","tvsk"
"2333","A8",2,"J","right","under","moy toltul koto","[3,0]",1597254802,"false","2","mtk","tvsk"
"2334","A8",2,"J","right","under","rae vivin sasan","[1,[2]]",1597254811,"false","2","rvs","tvsk"
"2335","A8",2,"J","right","under","moy toltul vivin","[0,1]",1597254820,"false","2","mtv","tvsk"
"2336","A8",2,"J","right","under","rae vivin koto","[1,[3]]",1597254828,"false","2","rvk","tvsk"
"2337","A8",2,"J","right","under","rae sasan koto koto rae","[[3,[3]],[2]]",1597254867,"true","3","rskkr","tvsk"
"2338","A8",2,"J","right","under","moy sasan rae toltul vivin","[2,[3,[0]]]",1597254918,"true","3","msrtv","tvsk"
"2339","A8",2,"J","right","under","rae toltul sasan moy toltul","[0,[[2,0]]]",1597254976,"true","3","rtsmt","tvsk"
"2340","A8",2,"J","right","under","moy koto sasan rae toltul","[[3,2],[0]]",1597255012,"true","3","mksrt","tvsk"
"2341","A8",2,"J","right","under","rae vivin koto koto rae","[[1,[2]],[2]]",1597255025,"true","3","rvkkr","tvsk"
"2342","A8",2,"J","right","under","moy vivin rae koto koto","[1,[3,[3]]]",1597255042,"true","3","mvrkk","tvsk"
"2343","A8",2,"J","right","under","rae koto sasan moy sasan","[[1,[2]],2]",1597255058,"true","3","rksms","tvsk"
"2344","A8",2,"J","right","under","moy toltul koto rae vivin","[[0,3],[1]]",1597255132,"true","3","mtkrv","tvsk"
"2345","A8",2,"J","right","under","rae toltul moy vivin vivin","[0,[[1,1]]]",1597255154,"false","3","rtmvv","tvsk"
"2346","A8",2,"J","right","under","rae koto koto toltul rae","[[3,3],0]",1597255174,"false","3","rkktr","tvsk"
"2347","A8",2,"J","right","under","rae toltul toltul moy toltul","[[1,[1]],0]",1597255186,"false","3","rttmt","tvsk"
"2348","A8",2,"J","right","under","moy vivin sasan moy toltul","[[1,2],0]",1597255203,"false","3","mvsmt","tvsk"
"2349","A8",2,"J","right","under","moy koto sasan moy sasan koto rae","[3,[2,[2,[3]]]]",1597255227,"false","4","mksmskr","tvsk"
"2350","A8",2,"J","right","under","rae vivin moy sasan sasan vivin moy","[1,[[2,[2,1]]]]",1597255279,"false","4","rvmssvm","tvsk"
"2351","A8",2,"J","right","under","moy koto vivin rae koto moy koto","[[[3,1],[3]],3]",1597255302,"false","4","mkvrkmk","tvsk"
"2352","A8",2,"J","right","under","rae toltul koto rae vivin vivin moy","[0,[[3,[[1,1]]]]]",1597255325,"false","4","rtkrvvm","tvsk"
"2353","A8",2,"J","right","under","moy toltul moy vivin moy toltul rae","[[[0,1],0],[2]]",1597255353,"false","4","mtmvmtr","tvsk"
"2354","A8",2,"J","right","under","moy sasan toltul moy vivin moy sasan","[[[2,0],1],2]",1597255376,"false","4","mstmvms","tvsk"
"2355","A8",2,"J","right","under","moy toltul rae koto toltul toltul rae","[0,[3,[[0,[0]]]]]",1597255397,"false","4","mtrkttr","tvsk"
"2356","A8",2,"J","right","under","rae sasan vivin rae sasan koto rae","[[[2,[1]],[2]],[3]]",1597255421,"false","4","rsvrskr","tvsk"
"2357","A8",2,"J","right","under","moy sasan rae toltul moy sasan koto","[2,[0,[[2,3]]]]",1597255447,"false","4","msrtmsk","tvsk"
"2358","A8",2,"J","right","under","rae vivin vivin moy koto toltul moy","[[[1,[1]],3],0]",1597255467,"false","4","rvvmktm","tvsk"
"2359","A8",2,"J","right","under","rae toltul toltul vivin moy vivin moy","[[[1,[0]],[0]],1]",1597255489,"false","4","rttvmvm","tvsk"
"2360","A8",2,"J","right","under","moy koto koto rae toltul rae sasan","[[[3,3],[0]],[2]]",1597255509,"false","4","mkkrtrs","tvsk"
"2361","A9",2,"K","right","under","tuntul","0",1597346084,"true","1","t","tvsk"
"2362","A9",2,"K","right","under","vinkin","1",1597346095,"true","1","v","tvsk"
"2363","A9",2,"K","right","under","sosi","2",1597346102,"true","1","s","tvsk"
"2364","A9",2,"K","right","under","kanka","3",1597346109,"true","1","k","tvsk"
"2365","A9",2,"K","right","under","sosi rae tuntul","[0,[2]]",1597346143,"true","2","srt","tvsk"
"2366","A9",2,"K","right","under","moy tuntul vinkin","[1,0]",1597346153,"true","2","mtv","tvsk"
"2367","A9",2,"K","right","under","moy kanka tuntul","[0,3]",1597346166,"true","2","mkt","tvsk"
"2368","A9",2,"K","right","under","rae kanka vinkin","[3,[1]]",1597346177,"true","2","rkv","tvsk"
"2369","A9",2,"K","right","under","moy kanka sosi","[2,3]",1597346190,"true","2","mks","tvsk"
"2370","A9",2,"K","right","under","rae sosi tuntul","[3,2]",1597346211,"true","2","rst","tvsk"
"2371","A9",2,"K","right","under","rae vinkin sosi","[2,[0]]",1597346232,"true","2","rvs","tvsk"
"2372","A9",2,"K","right","under","moy tuntul kanka","[2,[1]]",1597346265,"true","2","mtk","tvsk"
"2373","A9",2,"K","right","under","moy tuntul kanka","[3,0]",1597346304,"false","2","mtk","tvsk"
"2374","A9",2,"K","right","under","sosi rae tuntul","[1,[2]]",1597346370,"false","2","srt","tvsk"
"2375","A9",2,"K","right","under","moy vinkin tuntul","[0,1]",1597346387,"false","2","mvt","tvsk"
"2376","A9",2,"K","right","under","rae vinkin kanka","[1,[3]]",1597346406,"false","2","rvk","tvsk"
"2377","A9",2,"K","right","under","rae sosi kanka kanka rae","[[3,[3]],[2]]",1597346423,"true","3","rskkr","tvsk"
"2378","A9",2,"K","right","under","rae kanka tuntul moy sosi","[2,[3,[0]]]",1597346442,"true","3","rktms","tvsk"
"2379","A9",2,"K","right","under","rae tuntul moy sosi tuntul","[0,[[2,0]]]",1597346456,"true","3","rtmst","tvsk"
"2380","A9",2,"K","right","under","rae sosi kanka moy tuntul","[[3,2],[0]]",1597346478,"true","3","rskmt","tvsk"
"2381","A9",2,"K","right","under","rae vinkin sosi sosi rae","[[1,[2]],[2]]",1597346494,"true","3","rvssr","tvsk"
"2382","A9",2,"K","right","under","vinkin moy rae kanka kanka","[1,[3,[3]]]",1597346530,"true","3","vmrkk","tvsk"
"2383","A9",2,"K","right","under","moy sosi rae vinkin sosi","[[1,[2]],2]",1597346545,"true","3","msrvs","tvsk"
"2384","A9",2,"K","right","under","moy kanka tuntul rae vinkin","[[0,3],[1]]",1597346562,"true","3","mktrv","tvsk"
"2385","A9",2,"K","right","under","tuntul rae vinkin vinkin kanka","[0,[[1,1]]]",1597346598,"false","3","trvvk","tvsk"
"2386","A9",2,"K","right","under","kanka moy kanka moy tuntul","[[3,3],0]",1597346616,"false","3","kmkmt","tvsk"
"2387","A9",2,"K","right","under","vinkin rae vinkin moy tuntul","[[1,[1]],0]",1597346633,"false","3","vrvmt","tvsk"
"2388","A9",2,"K","right","under","vinkin moy sosi moy tuntul","[[1,2],0]",1597346653,"false","3","vmsmt","tvsk"
"2389","A9",2,"K","right","under","kanka moy sosi moy sosi rae kanka","[3,[2,[2,[3]]]]",1597346682,"false","4","kmsmsrk","tvsk"
"2390","A9",2,"K","right","under","vinkin rae sosi moy sosi moy vinkin","[1,[[2,[2,1]]]]",1597346706,"false","4","vrsmsmv","tvsk"
"2391","A9",2,"K","right","under","kanka moy vinkin rae kanka rae kanka","[[[3,1],[3]],3]",1597346731,"false","4","kmvrkrk","tvsk"
"2392","A9",2,"K","right","under","tuntul rae kanka rae vinkin moy vinkin","[0,[[3,[[1,1]]]]]",1597346751,"false","4","trkrvmv","tvsk"
"2393","A9",2,"K","right","under","tuntul moy vinkin moy tuntul rae sosi","[[[0,1],0],[2]]",1597346772,"false","4","tmvmtrs","tvsk"
"2394","A9",2,"K","right","under","sosi moy tuntul moy vinkin moy sosi","[[[2,0],1],2]",1597346791,"false","4","smtmvms","tvsk"
"2395","A9",2,"K","right","under","tuntul moy kanka rae tuntul rae tuntul","[0,[3,[[0,[0]]]]]",1597346805,"false","4","tmkrtrt","tvsk"
"2396","A9",2,"K","right","under","sosi rae vinkin rae sosi rae kanka","[[[2,[1]],[2]],[3]]",1597346827,"false","4","srvrsrk","tvsk"
"2397","A9",2,"K","right","under","sosi moy tuntul rae sosi moy kanka","[2,[0,[[2,3]]]]",1597346846,"false","4","smtrsmk","tvsk"
"2398","A9",2,"K","right","under","vinkin rae vinkin moy kanka moy tuntul","[[[1,[1]],3],0]",1597346862,"false","4","vrvmkmt","tvsk"
"2399","A9",2,"K","right","under","vinkin rae tuntul rae tuntul moy vinkin","[[[1,[0]],[0]],1]",1597346873,"false","4","vrtrtmv","tvsk"
"2400","A9",2,"K","right","under","kanka moy kanka rae tuntul rae sosi","[[[3,3],[0]],[2]]",1597346893,"false","4","kmkrtrs","tvsk"
"2401","ZeroA",0,"A","left","atop","sisu","0",2440,"true","1","s","svkt"
"2402","ZeroA",0,"A","left","atop","vinvi","1",2441,"true","1","v","svkt"
"2403","ZeroA",0,"A","left","atop","konkan","2",2442,"true","1","k","svkt"
"2404","ZeroA",0,"A","left","atop","tulsul","3",2443,"true","1","t","svkt"
"2405","ZeroA",0,"A","left","atop","sisu konkan rae","[0,[2]]",2444,"true","2","skr","svkt"
"2406","ZeroA",0,"A","left","atop","sisu moy vinvi","[1,0]",2445,"true","2","smv","svkt"
"2407","ZeroA",0,"A","left","atop","sisu tulsul moy","[0,3]",2446,"true","2","stm","svkt"
"2408","ZeroA",0,"A","left","atop","rae tulsul vinvi","[3,[1]]",2447,"true","2","rtv","svkt"
"2409","ZeroA",0,"A","left","atop","konkan moy tulsul","[2,3]",2448,"true","2","kmt","svkt"
"2410","ZeroA",0,"A","left","atop","tulsul konkan moy","[3,2]",2449,"true","2","tkm","svkt"
"2411","ZeroA",0,"A","left","atop","konkan sisu rae","[2,[0]]",2450,"true","2","ksr","svkt"
"2412","ZeroA",0,"A","left","atop","rae konkan vinvi","[2,[1]]",2451,"true","2","rkv","svkt"
"2413","ZeroA",0,"A","left","atop","tulsul sisu moy","[3,0]",2452,"false","2","tsm","svkt"
"2414","ZeroA",0,"A","left","atop","konkan rae vinvi","[1,[2]]",2453,"false","2","krv","svkt"
"2415","ZeroA",0,"A","left","atop","vinvi moy sisu","[0,1]",2454,"false","2","vms","svkt"
"2416","ZeroA",0,"A","left","atop","tulsul vinvi rae","[1,[3]]",2455,"false","2","tvr","svkt"
"2417","ZeroA",0,"A","left","atop","tulsul konkan tulsul rae rae","[[3,[3]],[2]]",2456,"true","3","tktrr","svkt"
"2418","ZeroA",0,"A","left","atop","tulsul rae sisu konkan moy","[2,[3,[0]]]",2457,"true","3","trskm","svkt"
"2419","ZeroA",0,"A","left","atop","konkan sisu moy sisu rae","[0,[[2,0]]]",2458,"true","3","ksmsr","svkt"
"2420","ZeroA",0,"A","left","atop","rae konkan tulsul sisu moy","[[3,2],[0]]",2459,"true","3","rktsm","svkt"
"2421","ZeroA",0,"A","left","atop","konkan konkan rae vinvi rae","[[1,[2]],[2]]",2460,"true","3","kkrvr","svkt"
"2422","ZeroA",0,"A","left","atop","tulsul moy tulsul rae vinvi","[1,[3,[3]]]",2461,"true","3","tmtrv","svkt"
"2423","ZeroA",0,"A","left","atop","moy konkan rae vinvi konkan","[[1,[2]],2]",2462,"true","3","mkrvk","svkt"
"2424","ZeroA",0,"A","left","atop","tulsul moy vinvi sisu rae","[[0,3],[1]]",2463,"true","3","tmvsr","svkt"
"2425","ZeroA",0,"A","left","atop","sisu vinvi moy vinvi rae","[0,[[1,1]]]",2464,"false","3","svmvr","svkt"
"2426","ZeroA",0,"A","left","atop","moy moy sisu tulsul tulsul","[[3,3],0]",2465,"false","3","mmstt","svkt"
"2427","ZeroA",0,"A","left","atop","rae vinvi sisu moy vinvi","[[1,[1]],0]",2466,"false","3","rvsmv","svkt"
"2428","ZeroA",0,"A","left","atop","moy konkan sisu vinvi moy","[[1,2],0]",2467,"false","3","mksvm","svkt"
"2429","ZeroA",0,"A","left","atop","moy konkan tulsul moy tulsul rae konkan","[3,[2,[2,[3]]]]",2468,"false","4","mktmtrk","svkt"
"2430","ZeroA",0,"A","left","atop","konkan vinvi moy konkan vinvi moy rae","[1,[[2,[2,1]]]]",2469,"false","4","kvmkvmr","svkt"
"2431","ZeroA",0,"A","left","atop","vinvi tulsul moy moy rae tulsul tulsul","[[[3,1],[3]],3]",2470,"false","4","vtmmrtt","svkt"
"2432","ZeroA",0,"A","left","atop","tulsul vinvi sisu vinvi rae moy rae","[0,[[3,[[1,1]]]]]",2471,"false","4","tvsvrmr","svkt"
"2433","ZeroA",0,"A","left","atop","moy rae vinvi moy sisu sisu konkan","[[[0,1],0],[2]]",2472,"false","4","mrvmssk","svkt"
"2434","ZeroA",0,"A","left","atop","moy konkan moy sisu vinvi moy konkan","[[[2,0],1],2]",2473,"false","4","mkmsvmk","svkt"
"2435","ZeroA",0,"A","left","atop","rae sisu moy tulsul sisu sisu rae","[0,[3,[[0,[0]]]]]",2474,"false","4","rsmtssr","svkt"
"2436","ZeroA",0,"A","left","atop","vinvi rae tulsul rae rae konkan konkan","[[[2,[1]],[2]],[3]]",2475,"false","4","vrtrrkk","svkt"
"2437","ZeroA",0,"A","left","atop","tulsul rae moy konkan sisu konkan moy","[2,[0,[[2,3]]]]",2476,"false","4","trmkskm","svkt"
"2438","ZeroA",0,"A","left","atop","tulsul moy rae vinvi moy vinvi sisu","[[[1,[1]],3],0]",2477,"false","4","tmrvmvs","svkt"
"2439","ZeroA",0,"A","left","atop","vinvi moy rae vinvi sisu sisu rae","[[[1,[0]],[0]],1]",2478,"false","4","vmrvssr","svkt"
"2440","ZeroA",0,"A","left","atop","moy rae sisu konkan tulsul rae tulsul","[[[3,3],[0]],[2]]",2479,"false","4","mrsktrt","svkt"
"2441","ZeroB",0,"B","left","atop","vusu","0",2480,"true","1","v","vtsk"
"2442","ZeroB",0,"B","left","atop","tinkin","1",2481,"true","1","t","vtsk"
"2443","ZeroB",0,"B","left","atop","solson","2",2482,"true","1","s","vtsk"
"2444","ZeroB",0,"B","left","atop","kolkil","3",2483,"true","1","k","vtsk"
"2445","ZeroB",0,"B","left","atop","vusu solson rae","[0,[2]]",2484,"true","2","vsr","vtsk"
"2446","ZeroB",0,"B","left","atop","vusu moy tinkin","[1,0]",2485,"true","2","vmt","vtsk"
"2447","ZeroB",0,"B","left","atop","moy kolkil vusu","[0,3]",2486,"true","2","mkv","vtsk"
"2448","ZeroB",0,"B","left","atop","kolkil rae tinkin","[3,[1]]",2487,"true","2","krt","vtsk"
"2449","ZeroB",0,"B","left","atop","kolkil moy solson","[2,3]",2488,"true","2","kms","vtsk"
"2450","ZeroB",0,"B","left","atop","kolkil solson moy","[3,2]",2489,"true","2","ksm","vtsk"
"2451","ZeroB",0,"B","left","atop","rae solson vusu","[2,[0]]",2490,"true","2","rsv","vtsk"
"2452","ZeroB",0,"B","left","atop","rae tinkin solson","[2,[1]]",2491,"true","2","rts","vtsk"
"2453","ZeroB",0,"B","left","atop","kolkil moy vusu","[3,0]",2492,"false","2","kmv","vtsk"
"2454","ZeroB",0,"B","left","atop","tinkin solson rae","[1,[2]]",2493,"false","2","tsr","vtsk"
"2455","ZeroB",0,"B","left","atop","tinkin moy vusu","[0,1]",2494,"false","2","tmv","vtsk"
"2456","ZeroB",0,"B","left","atop","tinkin rae kolkil","[1,[3]]",2495,"false","2","trk","vtsk"
"2457","ZeroB",0,"B","left","atop","kolkil rae kolkil solson rae","[[3,[3]],[2]]",2496,"true","3","krksr","vtsk"
"2458","ZeroB",0,"B","left","atop","rae vusu kolkil solson moy","[2,[3,[0]]]",2497,"true","3","rvksm","vtsk"
"2459","ZeroB",0,"B","left","atop","rae moy vusu vusu solson","[0,[[2,0]]]",2498,"true","3","rmvvs","vtsk"
"2460","ZeroB",0,"B","left","atop","kolkil solson moy vusu rae","[[3,2],[0]]",2499,"true","3","ksmvr","vtsk"
"2461","ZeroB",0,"B","left","atop","rae solson tinkin rae solson","[[1,[2]],[2]]",2500,"true","3","rstrs","vtsk"
"2462","ZeroB",0,"B","left","atop","tinkin kolkil rae kolkil moy","[1,[3,[3]]]",2501,"true","3","tkrkm","vtsk"
"2463","ZeroB",0,"B","left","atop","solson solson rae moy tinkin","[[1,[2]],2]",2502,"true","3","ssrmt","vtsk"
"2464","ZeroB",0,"B","left","atop","moy kolkil tinkin vusu rae","[[0,3],[1]]",2503,"true","3","mktvr","vtsk"
"2465","ZeroB",0,"B","left","atop","tinkin moy tinkin vusu rae","[0,[[1,1]]]",2504,"false","3","tmtvr","vtsk"
"2466","ZeroB",0,"B","left","atop","kolkil moy moy kolkil vusu","[[3,3],0]",2505,"false","3","kmmkv","vtsk"
"2467","ZeroB",0,"B","left","atop","vusu moy rae tinkin tinkin","[[1,[1]],0]",2506,"false","3","vmrtt","vtsk"
"2468","ZeroB",0,"B","left","atop","vusu solson moy tinkin moy","[[1,2],0]",2507,"false","3","vsmtm","vtsk"
"2469","ZeroB",0,"B","left","atop","moy kolkil kolkil solson rae solson moy","[3,[2,[2,[3]]]]",2508,"false","4","mkksrsm","vtsk"
"2470","ZeroB",0,"B","left","atop","solson solson tinkin moy rae moy tinkin","[1,[[2,[2,1]]]]",2509,"false","4","sstmrmt","vtsk"
"2471","ZeroB",0,"B","left","atop","moy moy kolkil kolkil rae tinkin kolkil","[[[3,1],[3]],3]",2510,"false","4","mmkkrtk","vtsk"
"2472","ZeroB",0,"B","left","atop","vusu kolkil moy tinkin rae rae tinkin","[0,[[3,[[1,1]]]]]",2511,"false","4","vkmtrrt","vtsk"
"2473","ZeroB",0,"B","left","atop","vusu moy tinkin rae solson moy vusu","[[[0,1],0],[2]]",2512,"false","4","vmtrsmv","vtsk"
"2474","ZeroB",0,"B","left","atop","moy solson solson moy moy vusu tinkin","[[[2,0],1],2]",2513,"false","4","mssmmvt","vtsk"
"2475","ZeroB",0,"B","left","atop","moy vusu vusu kolkil rae rae vusu","[0,[3,[[0,[0]]]]]",2514,"false","4","mvvkrrv","vtsk"
"2476","ZeroB",0,"B","left","atop","rae rae kolkil tinkin solson rae solson","[[[2,[1]],[2]],[3]]",2515,"false","4","rrktsrs","vtsk"
"2477","ZeroB",0,"B","left","atop","solson moy rae kolkil moy solson vusu","[2,[0,[[2,3]]]]",2516,"false","4","smrkmsv","vtsk"
"2478","ZeroB",0,"B","left","atop","tinkin moy tinkin rae vusu moy kolkil","[[[1,[1]],3],0]",2517,"false","4","tmtrvmk","vtsk"
